Reading data file... Done.
After 38600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 38700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 38800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 38900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39100 generations, Best: 235, Worst: 585 delta: 350 Avg: 277.19
After 39200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 39900 generations, Best: 235, Worst: 267 delta: 32 Avg: 239.56
After 40000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 40900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 41900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 42800 generations, Best: 235, Worst: 585 delta: 350 Avg: 284.07
After 42900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43700 generations, Best: 235, Worst: 585 delta: 350 Avg: 286.05
After 43800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 43900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 44900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 45900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46300 generations, Best: 235, Worst: 577 delta: 342 Avg: 289.63
After 46400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46700 generations, Best: 235, Worst: 585 delta: 350 Avg: 269.62
After 46800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 46900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47200 generations, Best: 235, Worst: 585 delta: 350 Avg: 265.39
After 47300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 47900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48600 generations, Best: 235, Worst: 585 delta: 350 Avg: 290.83
After 48700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 48900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49600 generations, Best: 235, Worst: 585 delta: 350 Avg: 282.24
After 49700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 49900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 50900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51400 generations, Best: 235, Worst: 576 delta: 341 Avg: 277.96
After 51500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 51900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 52900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53500 generations, Best: 235, Worst: 585 delta: 350 Avg: 284.93
After 53600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 53900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 54900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55600 generations, Best: 235, Worst: 556 delta: 321 Avg: 269.03
After 55700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 55900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 56900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57100 generations, Best: 235, Worst: 557 delta: 322 Avg: 284.26
After 57200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 57900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58000 generations, Best: 235, Worst: 585 delta: 350 Avg: 279.16
After 58100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 58800 generations, Best: 235, Worst: 585 delta: 350 Avg: 277.31
After 58900 generations, Best: 235, Worst: 565 delta: 330 Avg: 276.85
After 59000 generations, Best: 235, Worst: 585 delta: 350 Avg: 298.37
After 59100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 59900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 60900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61100 generations, Best: 235, Worst: 585 delta: 350 Avg: 282.35
After 61200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61300 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61600 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61700 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61800 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 61900 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 62000 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 62100 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 62200 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 62300 generations, Best: 235, Worst: 578 delta: 343 Avg: 289.71
After 62400 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80
After 62500 generations, Best: 235, Worst: 239 delta: 4 Avg: 238.80

Caught possible early convergence (1)
Shuffling population

After 62600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 62700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 62800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 62900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63500 generations, Best: 235, Worst: 563 delta: 328 Avg: 280.78
After 63600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 63900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64700 generations, Best: 235, Worst: 585 delta: 350 Avg: 288.57
After 64800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 64900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 65700 generations, Best: 235, Worst: 585 delta: 350 Avg: 286.81
After 65800 generations, Best: 235, Worst: 559 delta: 324 Avg: 278.69
After 65900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 66900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 67900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 68800 generations, Best: 235, Worst: 562 delta: 327 Avg: 277.26
After 68900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 69900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 70900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71500 generations, Best: 235, Worst: 553 delta: 318 Avg: 288.82
After 71600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 71900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 72900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 73700 generations, Best: 235, Worst: 563 delta: 328 Avg: 280.83
After 73800 generations, Best: 235, Worst: 585 delta: 350 Avg: 283.60
After 73900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74000 generations, Best: 235, Worst: 334 delta: 99 Avg: 253.09
After 74100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 74900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75100 generations, Best: 235, Worst: 561 delta: 326 Avg: 281.70
After 75200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 75900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76000 generations, Best: 235, Worst: 585 delta: 350 Avg: 283.25
After 76100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76400 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76500 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76600 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76700 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76800 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 76900 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 77000 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 77100 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 77200 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
After 77300 generations, Best: 235, Worst: 248 delta: 13 Avg: 247.35
